Item Code,Task,Segment,Report,Sub task,Material Spacification,QTY,Unit,Reat,Total Amount in BDT,Remarks
,Electric work,Ground Floor To Roof Top,Finishing Work,Dish Socket (Finishing Work),,17,pcs,190,"3,230.00",
,Electric work,Ground Floor To Roof Top,Finishing Work,Telephone Socket (Finishing Work),,19,pcs,210,"3,990.00",
,Electric work,Ground Floor To Roof Top,Finishing Work,Internet Socket (Finishing Work),,8,pcs,295,"2,360.00",
,Electric work,Ground Floor To Roof Top,Finishing Work,D.P Switch (Finishing Work),,24,pcs,700,"16,800.00",
,Electric work,Ground Floor To Roof Top,Finishing Work,Bell Push  (Finishing Work),,9,pcs,150,"1,350.00",
,Electric work,Ground Floor To Roof Top,Finishing Work,Fan Dimmer (Finishing Work),,58,pcs,220,"12,760.00",
,Electric work,Ground Floor To Roof Top,Finishing Work,Ceiling Rose (Finishing Work),,,pcs,60,0.00,
,Electric work,Ground Floor To Roof Top,Finishing Work,10  Amp C. B. (S P) (Finishing Work),,76,pcs,280,"21,280.00",
,Electric work,Ground Floor To Roof Top,Finishing Work,16  Amp C. B. (S P) (Finishing Work),,44,pcs,280,"12,320.00",
,Electric work,Ground Floor To Roof Top,Finishing Work,20  Amp C. B. (S P) (Finishing Work),,44,pcs,280,"12,320.00",
,Electric work,Ground Floor To Roof Top,Finishing Work,63  Amp C. B. (D P) (Finishing Work),,,pcs,"1,850.00",0.00,
,Electric work,Ground Floor To Roof Top,Finishing Work,63  Amp C. B. (T P) (Finishing Work),,20,pcs,"1,850.00","37,000.00",
,Electric work,Ground Floor To Roof Top,Finishing Work,100 Amp C. B. (MCCB) (Finishing Work),,1,pcs,"5,800.00","5,800.00",
,Electric work,Ground Floor To Roof Top,Finishing Work,Intercom (Set) (Finishing Work),,1,Job,"22,000.00","22,000.00",
,Electric work,Ground Floor To Roof Top,Finishing Work,"Abonite (7"" Round) (Finishing Work)",,58,pcs,35,"2,030.00",
,Electric work,Ground Floor To Roof Top,Finishing Work,Abonite (5''X7'') (Finishing Work),,,pcs,30,0.00,
,Electric work,Ground Floor To Roof Top,Finishing Work,Abonite (8''X16'') (Finishing Work),,10,pcs,60,600.00,
,Electric work,Ground Floor To Roof Top,Finishing Work,Abonite (8''X14'') (Finishing Work),,,pcs,60,0.00,
,Electric work,Ground Floor To Roof Top,Finishing Work,Abonite (8''X12'') (Finishing Work),,,pcs,50,0.00,
,Electric work,Ground Floor To Roof Top,Finishing Work,Star Screw  (Finishing Work),,"1,300.00",pcs,1,"1,300.00",
,Electric work,Ground Floor To Roof Top,Finishing Work,MK Screw (Finishing Work),,500,pcs,1,500.00,
,Electric work,Ground Floor To Roof Top,Finishing Work,Coin Washer (Finishing Work),,200,pcs,1,200.00,
,Electric work,Ground Floor To Roof Top,Finishing Work,Royal Plag (10 No.) Big Size (Finishing Work),,14,Packet,25,350.00,
,Electric work,Ground Floor To Roof Top,Finishing Work,10 No. Royel Bollt (Finishing Work),,12,pcs,30,360.00,
,Electric work,Ground Floor To Roof Top,Labour Cost,Machine Screw (Finishing Work),,600,pcs,1,600.00,
,Electric work,Ground Floor To Roof Top,Labour Cost,10 RM Cable Lux (Finishing Work),,240,pcs,10,"2,400.00",
,Electric work,Ground Floor To Roof Top,Labour Cost,25 RM Cable Lux (Finishing Work),,30,pcs,20,600.00,
,Electric work,Ground Floor To Roof Top,Labour Cost,35 RM Cable Lux (Finishing Work),,30,pcs,25,750.00,
,Electric work,Ground Floor To Roof Top,Labour Cost,200 MM Cable Tie (Finishing Work),,14,Packet,100,"1,400.00",
,Electric work,Ground Floor To Roof Top,,"Exhuast Fan (10"" Square) (Finishing Work)",,8,pcs,800,"6,400.00",
,Electric work,Ground Floor To Roof Top,,"Exhuast Fan (6"" Round) (Finishing Work)",,,pcs,600,0.00,
,Electric work,Ground Floor To Roof Top,,"8"" Led Light (Finishing Work)",,22,pcs,400,"8,800.00",
,Electric work,Ground Floor To Roof Top,,"12"" Led Light (Finishing Work)",,12,pcs,550,"6,600.00",
,Electric work,Ground Floor To Roof Top,,Tisa Tep (Finishing Work),,110,pcs,20,"2,200.00",
,Electric work,Ground Floor To Roof Top,,After Slab Casting (Labour Cost),,"14,700.00",Sft,4,"58,800.00",16/ @ 25%
,Electric work,Ground Floor To Roof Top,,After Group Cutting (Labour Cost),,"14,700.00",Sft,4,"58,800.00",16/ @ 25%
,Electric work,Ground Floor To Roof Top,,After Cable Wiring (Labour Cost),,"14,700.00",Sft,3.2,"47,040.00",16/ @ 20%
,Electric work,Ground Floor To Roof Top,,After Fixing of Finishing Material (Labour Cost),,"14,700.00",Sft,3.2,"47,040.00",16/ @ 20%
,Electric work,Ground Floor To Roof Top,,Security Money  (Labour Cost),,"14,700.00",Sft,1.6,"23,520.00",16/ @ 10%
,Thai & Glass Works,Ground Floor,,100mm Section Thai with 5mm Glass & net,,115,SFT,325,"37,375.00",14700
,Thai & Glass Works,Ground Floor,,100mm Section Thai with 5mm Glass & net with lover (Bathroom),,5,SFT,530,"2,650.00",
,Thai & Glass Works,1st Floor,,100mm Section Thai with 5mm Glass & net,,352,SFT,325,"114,400.00",
,Thai & Glass Works,1st Floor,,100mm Section Thai with 5mm Glass & net with lover (Bathroom),,28,SFT,530,"14,840.00",
,Thai & Glass Works,2nd Floor,,100mm Section Thai with 5mm Glass & net,,352,SFT,325,"114,400.00",
,Thai & Glass Works,2nd Floor,,100mm Section Thai with 5mm Glass & net with lover (Bathroom),,28,SFT,530,"14,840.00",
,Thai & Glass Works,3rd Floor,,100mm Section Thai with 5mm Glass & net,,352,SFT,325,"114,400.00",
,Thai & Glass Works,3rd Floor,,100mm Section Thai with 5mm Glass & net with lover (Bathroom),,28,SFT,530,"14,840.00",
,Thai & Glass Works,4th Floor,,100mm Section Thai with 5mm Glass & net,,352,SFT,325,"114,400.00",
,Thai & Glass Works,4th Floor,,100mm Section Thai with 5mm Glass & net with lover (Bathroom),,28,SFT,530,"14,840.00",
,Thai & Glass Works,5th Floor,,100mm Section Thai with 5mm Glass & net,,352,SFT,325,"114,400.00",
,Thai & Glass Works,5th Floor,,100mm Section Thai with 5mm Glass & net with lover (Bathroom),,28,SFT,530,"14,840.00",
,Thai & Glass Works,6th Floor,,100mm Section Thai with 5mm Glass & net,,352,SFT,325,"114,400.00",
,Thai & Glass Works,6th Floor,,100mm Section Thai with 5mm Glass & net with lover (Bathroom),,28,SFT,530,"14,840.00",
,Thai & Glass Works,7th Floor,,100mm Section Thai with 5mm Glass & net,,352,SFT,325,"114,400.00",
,Thai & Glass Works,7th Floor,,100mm Section Thai with 5mm Glass & net with lover (Bathroom),,28,SFT,530,"14,840.00",
,Thai & Glass Works,8th Floor,,100mm Section Thai with 5mm Glass & net,,352,SFT,325,"114,400.00",
,Thai & Glass Works,8th Floor,,100mm Section Thai with 5mm Glass & net with lover (Bathroom),,28,SFT,530,"14,840.00",
,Thai & Glass Works,Roof Top & Stair,,75mm Section Thai with 5mm Glass & net,,380,SFT,265,"100,700.00",
,Thai & Glass Works,Roof Top & Stair,,100mm Section Thai with 5mm Glass & net with lover (Bathroom),,,SFT,530,0.00,
,Sanitary Works,Ground Floor,Pipe Wiring (Internal),".75"" PPR Pipe (Pipe Wiring, Internal)",,"1,980.00",Feet,25,"49,500.00",
,Sanitary Works,Ground Floor,Pipe Wiring (Internal),".75"" PPr Plain Tee (Pipe Wiring, Internal)",,150,Pcs,15,"2,250.00",
,Sanitary Works,Ground Floor,Pipe Wiring (Internal),".75"" PPR Plain Elbow(Pipe Wiring, Internal)",,375,Pcs,14,"5,250.00",
,Sanitary Works,Ground Floor,Pipe Wiring (Internal),".75"" PPR Socket(Pipe Wiring, Internal)",,20,Pcs,11,220.00,
,Sanitary Works,Ground Floor,Pipe Wiring (Internal),".75"" PPR Cap(Pipe Wiring, Internal)",,5,Pcs,13,65.00,
,Sanitary Works,Ground Floor,Pipe Wiring (Internal),".75"" PPR Bone Plug(Pipe Wiring, Internal)",,290,Pcs,9,"2,610.00",
,Sanitary Works,Ground Floor,Pipe Wiring (Internal),".75"" PPR Ball Valbe(Pipe Wiring, Internal)",,35,Pcs,250,"8,750.00",
,Sanitary Works,Ground Floor,Pipe Wiring (Internal),".5"" x .75"" PPR Female Tee(Pipe Wiring, Internal)",,152,Pcs,155,"23,560.00",
,Sanitary Works,Ground Floor,Pipe Wiring (Internal),".5"" x .75"" PPR Female Elbow(Pipe Wiring, Internal)",,174,Pcs,95,"16,530.00",
,Sanitary Works,Ground Floor,Pipe Wiring (Internal),".5"" x .75"" PPR Female Socket(Pipe Wiring, Internal)",,70,Pcs,110,"7,700.00",
,Sanitary Works,Ground Floor,Pipe Wiring (Internal),".5"" x .75"" PPR Male Socket(Pipe Wiring, Internal)",,100,Pcs,110,"11,000.00",
,Sanitary Works,Ground Floor,Pipe Wiring (Internal),".5"" Shower Mixture(Pipe Wiring, Internal)",,16,Pcs,"3,500.00","56,000.00",
,Sanitary Works,Ground Floor,Pipe Wiring (Internal),".5"" Consil Stop Cock(Pipe Wiring, Internal)",,16,Pcs,850,"13,600.00",
,Sanitary Works,Ground Floor,Pipe Wiring (Internal),"Thread Tap(Pipe Wiring, Internal)",,170,Pcs,15,"2,550.00",
,Sanitary Works,Ground Floor,Pipe Wiring (Internal),".5"" GI Pipe(GI Wiring , All Floor)",,520,Feet,45,"23,400.00",
,Sanitary Works,Ground Floor,Pipe Wiring (Internal),".5"" GI Elbow(GI Wiring , All Floor)",,56,Pcs,20,"1,120.00",
,Sanitary Works,Ground Floor,Pipe Wiring (Internal),".5"" GI Bone Plug(GI Wiring , All Floor)",,,Pcs,15,0.00,
,Sanitary Works,Ground Floor,Pipe Wiring (Internal),".5"" GI Socket(GI Wiring , All Floor)",,26,Pcs,15,390.00,
,Sanitary Works,Ground Floor,Pipe Wiring (Internal),".5"" GI Tee(GI Wiring , All Floor)",,,Pcs,20,0.00,
,Sanitary Works,Ground Floor,Pipe Wiring (Internal),".5"" GI Nipple(GI Wiring , All Floor)",,10,Pcs,20,200.00,
,Sanitary Works,Ground Floor,Pipe Wiring (Internal),".5"" GI Short Pics 5"" Long(GI Wiring , All Floor)",,8,Pcs,35,280.00,
,Sanitary Works,Ground Floor,Pipe Wiring (Internal),".5"" X .75"" GI Elbow(GI Wiring , All Floor)",,8,Pcs,28,224.00,
,Sanitary Works,Ground Floor,Pipe Wiring (Internal),".75 GI Gas Cock(GI Wiring , All Floor)",,8,Pcs,450,"3,600.00",
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),".75 GI Bone Plug(GI Wiring , All Floor)",,9,Pcs,15,135.00,
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"1"" Coil Pipe(GI Wiring , All Floor)",,40,Feet,16,640.00,
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"1"" GI Nipple(GI Wiring , All Floor)",,,Pcs,80,0.00,
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"1"" GI Union(GI Wiring , All Floor)",,30,Pcs,80,"2,400.00",
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"1"" GI Short Pics 5"" Long(GI Wiring , All Floor)",,,Pcs,45,0.00,
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"1"" GI Ball Valve (GI Wiring , All Floor)",,3,Pcs,"1,150.00","3,450.00",
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"1"" GI Ball Cock(GI Wiring , All Floor)",,1,Pcs,"1,800.00","1,800.00",
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"1"" Nonneuter Valve(GI Wiring , All Floor)",,3,Pcs,"1,800.00","5,400.00",
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"1.5"" GI Short Pics 5"" Long(GI Wiring , All Floor)",,,Pcs,65,0.00,
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"Thread Tape(GI Wiring , All Floor)",,50,Pcs,20,"1,000.00",
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),".75"" PPR Pipe(Vertical  Pipe Wiring, All Floor)",,490,Feet,36,"17,640.00",
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),".75"" PPR Elbow(Vertical  Pipe Wiring, All Floor)",,25,Feet,18,450.00,
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),".75"" PPR Cap(Vertical  Pipe Wiring, All Floor)",,20,Feet,15,300.00,
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),".75"" PPR Climp(Vertical  Pipe Wiring, All Floor)",,25,Feet,12,300.00,
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),".75"" PPR Plen Socket(Vertical  Pipe Wiring, All Floor)",,20,Feet,15,300.00,
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"1"" PPR Pipe(Vertical  Pipe Wiring, All Floor)",,560,Feet,36,"20,160.00",
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"1"" PPR Elbow(Vertical  Pipe Wiring, All Floor)",,10,Pcs,20,200.00,
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"1"" PPR Cap (Vertical  Pipe Wiring, All Floor)",,,Pcs,18,0.00,
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"1"" Clump(Vertical  Pipe Wiring, All Floor)",,20,Pcs,15,300.00,
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"1"" PPR Male Socket(Vertical  Pipe Wiring, All Floor)",,6,Pcs,180,"1,080.00",
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"1"" PPR Plen Socket(Vertical  Pipe Wiring, All Floor)",,15,Pcs,16,240.00,
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"1""x.75"" PPR Tee(Vertical  Pipe Wiring, All Floor)",,12,Pcs,55,660.00,
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"1""x.75"" PPR R Socket(Vertical  Pipe Wiring, All Floor)",,4,Pcs,45,180.00,
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"1.5"" PPR Pipe(Vertical  Pipe Wiring, All Floor)",,100,Feet,75,"7,500.00",
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"1.5"" PPR Elbow(Vertical  Pipe Wiring, All Floor)",,8,Pcs,20,160.00,
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"1.5"" PPR Plen Socket(Vertical  Pipe Wiring, All Floor)",,7,Pcs,37,259.00,
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"1.5 "" Clump(Vertical  Pipe Wiring, All Floor)",,15,Pcs,15,225.00,
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"1.5"" PPR Ball valve(Vertical  Pipe Wiring, All Floor)",,8,Pcs,530,"4,240.00",
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"1.5""x.75"" PPR Tee(Vertical  Pipe Wiring, All Floor)",,8,Pcs,65,520.00,
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"1.5""x.75"" PPR R Socket(Vertical  Pipe Wiring, All Floor)",,,Pcs,38,0.00,
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"1.5""x.75"" PPR Elbow(Vertical  Pipe Wiring, All Floor)",,,Pcs,115,0.00,
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"1.5""x1"" PPR R Socket(Vertical  Pipe Wiring, All Floor)",,5,Pcs,48,240.00,
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"2"" PPR Pipe(Vertical  Pipe Wiring, All Floor)",,220,Feet,115,"25,300.00",
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"2"" PPR Elbow(Vertical  Pipe Wiring, All Floor)",,12,Pcs,120,"1,440.00",
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"2"" PPR Socket (Vertical  Pipe Wiring, All Floor)",,10,Pcs,52,520.00,
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"2"" PPR Ball Valve(Vertical  Pipe Wiring, All Floor)",,2,Pcs,"1,070.00","2,140.00",
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"2"" PPR  Male Socket(Vertical  Pipe Wiring, All Floor)",,,Pcs,590,0.00,
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"2""x1.5 PPR Elbow(Vertical  Pipe Wiring, All Floor)",,2,Pcs,225,450.00,
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"2""x1.5 PPR Tee(Vertical  Pipe Wiring, All Floor)",,8,Pcs,120,960.00,
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"24"" Ring Caver (Vertical  Pipe Wiring, All Floor)",,7,Pcs,"1,800.00","12,600.00",
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"14"" Ring Caver(Vertical  Pipe Wiring, All Floor)",,16,Pcs,"1,600.00","25,600.00",
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"12"" Ring Caver(Vertical  Pipe Wiring, All Floor)",,,Pcs,"1,400.00",0.00,
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"6"" Upvc Pipe B Class(Vertical  Pipe Wiring, All Floor)",,360,Feet,180,"64,800.00",
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"4"" Upvc Pipe B Class(Vertical  Pipe Wiring, All Floor)",,"1,360.00",Feet,90,"122,400.00",
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"4"" Upvc Offset(Vertical  Pipe Wiring, All Floor)",,10,Pcs,170,"1,700.00",
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"4"" Upvc Back Door Tee(Vertical  Pipe Wiring, All Floor)",,70,Pcs,170,"11,900.00",
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"4"" Upvc Plain Tee(Vertical  Pipe Wiring, All Floor)",,20,Pcs,140,"2,800.00",
,Sanitary Works,Ground Floor,Vertical Pipe Wiring (All Floor),"4"" Upvc Side Door Band(Vertical  Pipe Wiring, All Floor)",,124,Pcs,130,"16,120.00",
,Sanitary Works,Ground Floor,Gas Pipe Wiring (All Floor),"4"" Upvc Plain Band(Vertical  Pipe Wiring, All Floor)",,134,Pcs,90,"12,060.00",
,Sanitary Works,Ground Floor,Gas Pipe Wiring (All Floor),"4"" Upvc Long Trup(Vertical  Pipe Wiring, All Floor)",,58,Pcs,230,"13,340.00",
,Sanitary Works,Ground Floor,Gas Pipe Wiring (All Floor),"4"" Upvc Cowel(Vertical  Pipe Wiring, All Floor)",,8,Pcs,35,280.00,
,Sanitary Works,Ground Floor,Gas Pipe Wiring (All Floor),"4"" Upvc Socket(Vertical  Pipe Wiring, All Floor)",,,Pcs,70,0.00,
,Sanitary Works,Ground Floor,Gas Pipe Wiring (All Floor),"4"" GI Clump(Vertical  Pipe Wiring, All Floor)",,80,Pcs,30,"2,400.00",
,Sanitary Works,Ground Floor,Gas Pipe Wiring (All Floor),"4"" X 2"" Upvc Y Tee(Vertical  Pipe Wiring, All Floor)",,,Pcs,160,0.00,
,Sanitary Works,Ground Floor,Gas Pipe Wiring (All Floor),"2"" Upvc Pipe B Class(Vertical  Pipe Wiring, All Floor)",,,Feet,50,0.00,
,Sanitary Works,Ground Floor,Gas Pipe Wiring (All Floor),"2"" Upvc Plain Band(Vertical  Pipe Wiring, All Floor)",,,Pcs,55,0.00,
,Sanitary Works,Ground Floor,Gas Pipe Wiring (All Floor),"2"" Upvc Socket(Vertical  Pipe Wiring, All Floor)",,,Pcs,50,0.00,
,Sanitary Works,Ground Floor,Gas Pipe Wiring (All Floor),"2"" Upvc Y Tee(Vertical  Pipe Wiring, All Floor)",,,Pcs,48,0.00,
,Sanitary Works,Ground Floor,Gas Pipe Wiring (All Floor),"2"" Upvc Cowel(Vertical  Pipe Wiring, All Floor)",,,Pcs,25,0.00,
,Sanitary Works,Ground Floor,Gas Pipe Wiring (All Floor),"1.5"" Upvc Pipe B Class(Vertical  Pipe Wiring, All Floor)",,220,Feet,15,"3,300.00",
,Sanitary Works,Ground Floor,Gas Pipe Wiring (All Floor),"1.5"" Upvc Y Tee(Vertical  Pipe Wiring, All Floor)",,36,Pcs,50,"1,800.00",
,Sanitary Works,Ground Floor,Gas Pipe Wiring (All Floor),"1.5"" Upvc Plain Band(Vertical  Pipe Wiring, All Floor)",,36,Pcs,20,720.00,
,Sanitary Works,Ground Floor,Gas Pipe Wiring (All Floor),"1.5"" X 1.5"" Upvc Tee(Vertical  Pipe Wiring, All Floor)",,100,Pcs,50,"5,000.00",
,Sanitary Works,Ground Floor,Gas Pipe Wiring (All Floor),"1.5"" GI Clump(Vertical  Pipe Wiring, All Floor)",,,Pcs,10,0.00,
,Sanitary Works,Ground Floor,Gas Pipe Wiring (All Floor),"1.25"" Upvc Pipe B Class(Vertical  Pipe Wiring, All Floor)",,560,Feet,15,"8,400.00",
,Sanitary Works,Ground Floor,Gas Pipe Wiring (All Floor),"1.25"" Upvc Tee(Vertical  Pipe Wiring, All Floor)",,10,Pcs,50,500.00,
,Sanitary Works,Ground Floor,Gas Pipe Wiring (All Floor),"1.25"" Upvc Y Tee(Vertical  Pipe Wiring, All Floor)",,50,Pcs,50,"2,500.00",
,Sanitary Works,Ground Floor,Finishing Metarial,"1.25"" Upvc Plain Band(Vertical  Pipe Wiring, All Floor)",,26,Pcs,20,520.00,
,Sanitary Works,Ground Floor,Finishing Metarial,"Star Screw (Vertical  Pipe Wiring, All Floor)",,"1,000.00",Pcs,1,"1,000.00",
,Sanitary Works,Ground Floor,Finishing Metarial,"10 No Royel Plug(Vertical  Pipe Wiring, All Floor)",,10,Packet,30,300.00,
,Sanitary Works,Ground Floor,Finishing Metarial,Commode (Fixture & Fittings ),,, Pcs ,"6,000.00",0.00,
,Sanitary Works,Ground Floor,Finishing Metarial,Basin(Fixture & Fittings ),,, Pcs ,"2,800.00",0.00,
,Sanitary Works,Ground Floor,Finishing Metarial,Basin Mixture(Fixture & Fittings ),,, Pcs ,"3,500.00",0.00,
,Sanitary Works,Ground Floor,Finishing Metarial,Basin Piller Cock(Fixture & Fittings ),,, Pcs ,"1,000.00",0.00,
,Sanitary Works,Ground Floor,Finishing Metarial,Sink(Fixture & Fittings ),Gazi,, Pcs ,"2,000.00",0.00,
,Sanitary Works,Ground Floor,Finishing Metarial,Sink Mixture(Fixture & Fittings ),,, Pcs ,"3,500.00",0.00,
,Sanitary Works,Ground Floor,Finishing Metarial,Sink Piller Cock(Fixture & Fittings ),,1, Pcs ,"1,000.00","1,000.00",
,Sanitary Works,Ground Floor,Finishing Metarial,Sink waste(Fixture & Fittings ),,, Pcs ,250,0.00,
,Sanitary Works,Ground Floor,Finishing Metarial,Basin waste(Fixture & Fittings ),,1, Pcs ,250,250.00,
,Sanitary Works,Ground Floor,Finishing Metarial,Sink Magic Pipe(Fixture & Fittings ),,1, Pcs ,100,100.00,
,Sanitary Works,Ground Floor,Finishing Metarial,Basin Magic Pipe(Fixture & Fittings ),,, Pcs ,100,0.00,
,Sanitary Works,Ground Floor,Finishing Metarial,Bib Cock(Fixture & Fittings ),,1, Pcs ,750,750.00,
,Sanitary Works,Ground Floor,Finishing Metarial,Angle Stop Cork(Fixture & Fittings ),,, Pcs ,550,0.00,
,Sanitary Works,Ground Floor,Finishing Metarial,Connection Pipe(Fixture & Fittings ),,10, Pcs ,50,500.00,
,Sanitary Works,Ground Floor,Finishing Metarial,Glass self(Fixture & Fittings ),,3, Pcs ,550,"1,650.00",
,Sanitary Works,Ground Floor,Finishing Metarial,Mirror(Fixture & Fittings ),,3, Pcs ,800,"2,400.00",
,Sanitary Works,Ground Floor,Finishing Metarial,Towel rail(Fixture & Fittings ),,, Pcs ,500,0.00,
,Sanitary Works,Ground Floor,Finishing Metarial,Soap Case(Fixture & Fittings ),,, Pcs ,500,0.00,
,Sanitary Works,Ground Floor,Finishing Metarial,Push Shower(Fixture & Fittings ),,1, Pcs ,250,250.00,
,Sanitary Works,Ground Floor,Finishing Metarial,Paper Holder(Fixture & Fittings ),,1, Pcs ,180,180.00,
,Sanitary Works,Ground Floor,Finishing Metarial,Moving Shower(Fixture & Fittings ),,, Pcs ,750,0.00,
,Sanitary Works,Ground Floor,Finishing Metarial,"5"" Net(Fixture & Fittings )",,, Pcs ,100,0.00,
,Sanitary Works,Ground Floor,Finishing Metarial,"2"" Net(Fixture & Fittings )",,1, Pcs ,30,30.00,
,Sanitary Works,Ground Floor,Finishing Metarial,10 mm Bush(Fixture & Fittings ),,8, Pcs ,30,240.00,
,Sanitary Works,Ground Floor,Finishing Metarial,15 mm Bush(Fixture & Fittings ),,5, Pcs ,30,150.00,
,Sanitary Works,Ground Floor,Finishing Metarial,Thread Tape(Fixture & Fittings ),,10, Pcs ,20,200.00,
,Sanitary Works,Ground Floor,Finishing Metarial,Korean Putting(Fixture & Fittings ),,3, Pcs ,20,60.00,
,Sanitary Works,Ground Floor,Finishing Metarial,White Cement(Fixture & Fittings ),,2, Kg ,70,140.00,
,Sanitary Works,Ground Floor,Finishing Metarial,Ceramic Pan(Fixture & Fittings ),,1, Pcs ,"1,200.00","1,200.00",
,Sanitary Works,Ground Floor,Finishing Metarial,Lowdown(Fixture & Fittings ),,1, Pcs ,800,800.00,
,Sanitary Works,Ground Floor,Finishing Metarial,Contructor Bill (All Complete)(Fixture & Fittings ),,1, Job ,"23,700.00","23,700.00",
,Sanitary Works,1st Floor,,Commode,,3, Pcs ,"6,000.00","18,000.00",1553
,Sanitary Works,1st Floor,,Basin,,3, Pcs ,"2,800.00","8,400.00",
,Sanitary Works,1st Floor,,Basin Mixture,,2, Pcs ,"3,500.00","7,000.00",
,Sanitary Works,1st Floor,,Basin Piller Cock,,1, Pcs ,"1,000.00","1,000.00",
,Sanitary Works,1st Floor,,Sink,Gazi,1, Pcs ,"2,000.00","2,000.00",
,Sanitary Works,1st Floor,,Sink Mixture,,1, Pcs ,"3,500.00","3,500.00",
,Sanitary Works,1st Floor,,Sink Piller Cock,,, Pcs ,"1,000.00",0.00,
,Sanitary Works,1st Floor,,Sink waste,,1, Pcs ,250,250.00,
,Sanitary Works,1st Floor,,Basin waste,,3, Pcs ,250,750.00,
,Sanitary Works,1st Floor,,Sink Magic Pipe,,1, Pcs ,100,100.00,
,Sanitary Works,1st Floor,,Basin Magic Pipe,,3, Pcs ,100,300.00,
,Sanitary Works,1st Floor,,Bib Cock,,4, Pcs ,750,"3,000.00",
,Sanitary Works,1st Floor,,Angle Stop Cork,,16, Pcs ,550,"8,800.00",
,Sanitary Works,1st Floor,,Connection Pipe,,16, Pcs ,50,800.00,
,Sanitary Works,1st Floor,,Glass self,,3, Pcs ,550,"1,650.00",
,Sanitary Works,1st Floor,,Mirror,,3, Pcs ,800,"2,400.00",
,Sanitary Works,1st Floor,,Towel rail,,4, Pcs ,500,"2,000.00",
,Sanitary Works,1st Floor,,Soap Case,,4, Pcs ,500,"2,000.00",
,Sanitary Works,1st Floor,,Push Shower,,3, Pcs ,250,750.00,
,Sanitary Works,1st Floor,,Paper Holder,,3, Pcs ,180,540.00,
,Sanitary Works,1st Floor,,Moving Shower,,4, Pcs ,750,"3,000.00",
,Sanitary Works,1st Floor,,"5"" Net",,5, Pcs ,100,500.00,
,Sanitary Works,1st Floor,,"2"" Net",,6, Pcs ,30,180.00,
,Sanitary Works,1st Floor,,10 mm Bush,,15, Pcs ,30,450.00,
,Sanitary Works,1st Floor,,15 mm Bush,,15, Pcs ,30,450.00,
